ID,company,contact,country,deadline,description,employmentType,industry,jobTitle,jobType,positionLevel,positions,qualification,readvertised,requirements,responsibilities,salary,skills,technology,town,uploadDate,url,website,year
1,County Public Service Board of Bungoma,N/A,Kenya,N/A," The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 12 years Job Description DEPARTMENT OF LANDS, URBAN, PHYSICAL PLANNING & HOUSING CPSBB 11/06/2020 COUNTY DIRECTOR LAND VALUATION JG “R” [1 POST] Duties and ",,Government,County Director Land Valuation,,,1,,N/A," for appointment a) Have minimum twelve (12) years’ relevant experience three (3) of which as Deputy Director Land Valuation Job Group ‘Q’ or in relevant and equivalent positions either in the Public Service or Private sector b) Be a holder of Bachelor’s degree in any of the following disciplines:- Valuation and property management, Land Administration and Land Economics from a recognized institution in Kenya. c) Masters degree in the relevant field d) Have Certificate in Strategic Leadership Development Programme lasting not less than six (6) weeks from a recognized institution e) Be a member of the relevant body Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for appointment a) Have minimum twelve (12) years’ relevant experience three (3) of which as Deputy Director Land Valuation Job Group ‘Q’ or in relevant and equivalent positions either in the Public Service or Private sector b) Be a holder of Bachelor’s degree in any of the following disciplines:- Valuation and property management, Land Administration and Land Economics from a recognized institution in Kenya. c) Masters degree in the relevant field d) Have Certificate in Strategic Leadership Development Programme lasting not less than six (6) weeks from a recognized institution e) Be a member of the relevant body Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",Engineering & Technology,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/county-director-land-valuation-dk22m2,https://www.brightermonday.co.ke,N/A
1,Potential Staffing Limited,N/A,Kenya,N/A, We are looking for an Account director to undertake account management ,,Recruitment,Account Director,, Mid level ,1,: Bachelor ,N/A," and needs to offer suitable solutions and generate new business • Ensure the timely delivery of services and products to clients • Resolve issues to maintain and strengthen customer trust • Read reports of subordinates and communicate overall quarterly/annual progress to senior management and external stakeholders Requirements • Proven experience as an account director or similar position • Demonstrable experience in negotiation and meeting client requirements • Solid understanding of budgeting and reporting on progress • Knowledge of performance evaluation techniques and metrics • Working knowledge of MS Office and/or relevant software (e.g. Salesforce) • Excellent communication and interpersonal abilities with aptitude in fostering long-term relationships • Outstanding organizational and leadership skills • BSc/BA in business administration, sales or relevant field Qualified candidates are required to send their updated CV Share Job Post",,Confidential," and needs to offer suitable solutions and generate new business • Ensure the timely delivery of services and products to clients • Resolve issues to maintain and strengthen customer trust • Read reports of subordinates and communicate overall quarterly/annual progress to senior management and external stakeholders Requirements • Proven experience as an account director or similar position • Demonstrable experience in negotiation and meeting client requirements • Solid understanding of budgeting and reporting on progress • Knowledge of performance evaluation techniques and metrics • Working knowledge of MS Office and/or relevant software (e.g. Salesforce) • Excellent communication and interpersonal abilities with aptitude in fostering long-term relationships • Outstanding organizational and leadership skills • BSc/BA in business administration, sales or relevant field Qualified candidates are required to send their updated CV Share Job Post",Sales,Nairobi,N/A,https://www.brightermonday.co.ke/listings/account-director-kgx27v,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A, The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 5 years Job Description GOVERNOR’S OFFICE CPSBB 32/06/2020 ASSISTANT DIRECTOR RESEARCH AND DEVELOPMENT JG “P” [1 POST] Duties and ,,Government,Assistant Director Research and Development,,,1,,N/A," for Appointment a) Five (5) years’ work experience in a reputable Institution. b) Have a Bachelor’s degree in statistics, geography, economics, mathematics, social research or its equivalent from a recognized institution. c) Thorough knowledge and understanding of the concepts and techniques of professional research with particular emphasis on public policy, analysis and ability to write, edit in a clear concise and understandable manner. d) A master’s degree for the relevant field from a recognized institution is an added advantage. e) Numeracy and confidence in using statistical techniques and computer based programmes and strong analytical skills f) Must be computer literate and proficient. Terms of Service: 3 years Contract. How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for Appointment a) Five (5) years’ work experience in a reputable Institution. b) Have a Bachelor’s degree in statistics, geography, economics, mathematics, social research or its equivalent from a recognized institution. c) Thorough knowledge and understanding of the concepts and techniques of professional research with particular emphasis on public policy, analysis and ability to write, edit in a clear concise and understandable manner. d) A master’s degree for the relevant field from a recognized institution is an added advantage. e) Numeracy and confidence in using statistical techniques and computer based programmes and strong analytical skills f) Must be computer literate and proficient. Terms of Service: 3 years Contract. How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post","Research, Teaching & Training",Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/assistant-director-research-and-development-zdjjgv,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A," The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 12 years Job Description DEPARTMENT OF FINANCE & ECONOMIC PLANNING CPSBB 20/06/2020 CPSBB 21/06/2020 COUNTY DEPUTY DIRECTOR, BUDGET JG ‘Q’ (1 POST) A Deputy Director, Budget will be responsible for the preparation of budget and ensuring department’s adherence to budget ceilings. Specific Duties and ",,Government,"County Deputy Director, Budget",,,1,,N/A," for Appointment For appointment to this grade, an officer must have: a) Relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Director of Budget Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Certified Public Accountant (CPA- K) or its equivalent c) Bachelor’s degree in Commerce (Economics or Finance option), Business Administration (Economic or Finance option) from a recognized institution or any other relevant equivalent qualification d) Master’s Degree in Business Administration (MBA), Economics, Finance, Commerce or a financial related discipline from a recognized university e) Attended a Strategic Leadership Course lasting not less than four (6) weeks f) Registration with the Institute of Certified Public Accountants of Kenya (ICPAK) g) An outstanding capability in Financial Management. Terms of Service: 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for Appointment For appointment to this grade, an officer must have: a) Relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Director of Budget Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Certified Public Accountant (CPA- K) or its equivalent c) Bachelor’s degree in Commerce (Economics or Finance option), Business Administration (Economic or Finance option) from a recognized institution or any other relevant equivalent qualification d) Master’s Degree in Business Administration (MBA), Economics, Finance, Commerce or a financial related discipline from a recognized university e) Attended a Strategic Leadership Course lasting not less than four (6) weeks f) Registration with the Institute of Certified Public Accountants of Kenya (ICPAK) g) An outstanding capability in Financial Management. Terms of Service: 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post","Accounting, Auditing & Finance",Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/county-deputy-director-budget-mpjj7r,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A," The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 12 years Job Description DEPARTMENT OF AGRICULTURE, LIVESTOCK, FISHERIES, IRRIGATION & COOPERATIVE DEVELOPMENT CPSBB 40/06/2020 DEPUTY DIRECTOR, COOPERATIVE DEVELOPMENT JG ‘Q’ (1 POST) Duties and ",,Government,"Deputy Director, Cooperative Development",,,1,,N/A," for Appointment For appointment to this grade an officer must have: a) Have relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Commissioner, Cooperative Development Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Bachelors degree in any of the following disciplines; Commerce, Business Administration, Agriculture, Economics, Sociology, Law, Agricultural Economics, Cooperative Management, Marketing, Entrepreneurship, Management and Organizational Development, Marketing, Finance or Agribusiness from a recognised institution. c) Masters degree (added advantage) in any of the following disciplines; Commerce, Business Administration, Agriculture, Economics, Sociology, Law, Agricultural Economics, Cooperative Management, Marketing, Entrepreneurship, Management and Organizational Development, Finance or Agri-business from a recognized institution. d) Certificate in strategic leadership development programme lasting not less than six (6) weeks from a recognized institution. e) Certificate in computer applications from a recognized institution; and f) Demonstrated managerial; administrative and professional competence in work performance and exhibited a thorough understanding of county goals; policies; objectives and ability to relate them to the cooperative development and marketing function. Terms of Service: 5 years Contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for Appointment For appointment to this grade an officer must have: a) Have relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Commissioner, Cooperative Development Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Bachelors degree in any of the following disciplines; Commerce, Business Administration, Agriculture, Economics, Sociology, Law, Agricultural Economics, Cooperative Management, Marketing, Entrepreneurship, Management and Organizational Development, Marketing, Finance or Agribusiness from a recognised institution. c) Masters degree (added advantage) in any of the following disciplines; Commerce, Business Administration, Agriculture, Economics, Sociology, Law, Agricultural Economics, Cooperative Management, Marketing, Entrepreneurship, Management and Organizational Development, Finance or Agri-business from a recognized institution. d) Certificate in strategic leadership development programme lasting not less than six (6) weeks from a recognized institution. e) Certificate in computer applications from a recognized institution; and f) Demonstrated managerial; administrative and professional competence in work performance and exhibited a thorough understanding of county goals; policies; objectives and ability to relate them to the cooperative development and marketing function. Terms of Service: 5 years Contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",Farming & Agriculture,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/deputy-director-cooperative-development-859g00,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A, The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 10 years Job Description DEPARTMENT OF YOUTH AND SPORTS CPSBB 29/06/2020 COUNTY DEPUTY DIRECTOR SPORTS JG “Q” - (1 POST) As a County Deputy director Sports He/She is responsible to director sports. The officer is responsible for;- Duties and ,,Government,County Deputy Director Sports,,,1,,N/A," for appointment For appointment to this grade, an officer must have:- a) Relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Director, Sports Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Be a holder of Bachelors degree in Social Sciences from a recognized university. c) A Masters Degree in relevant field. d) Attended a Strategic Leadership Development Course lasting not less than six (6) weeks from a recognized Government institution e) Have shown merit and ability as reflected in work performance and results. Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for appointment For appointment to this grade, an officer must have:- a) Relevant working experience of not less than ten (10) years, three (3) years of which at the grade of Assistant Director, Sports Job Group ‘P’ or equivalent and relevant position in the public service or private sector b) Be a holder of Bachelors degree in Social Sciences from a recognized university. c) A Masters Degree in relevant field. d) Attended a Strategic Leadership Development Course lasting not less than six (6) weeks from a recognized Government institution e) Have shown merit and ability as reflected in work performance and results. Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",Community & Social Services,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/county-deputy-director-sports-jrxx8e,https://www.brightermonday.co.ke,N/A
1,BrighterMonday Consulting,N/A,Kenya,N/A," You review and analyze triggered cases based on pre- and post-payment risk assessments and take appropriate action. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 3 years Job Description Cigna provides health insurance services around the world. We’re passionate about helping people improve their health, well-being, and sense of security. We started over 200 years ago and we continued to innovate and expand ever since. At Cigna Health Benefits we focus on the unique needs of Intergovernmental (IGO) and Nongovernmental (NGO) organisations, as well as the needs of multinationals in Europe and Africa. We go further than just paying insurance claims. Solid customer relationships are our main goal. We also strongly believe in business ethics and continually strive to be cleaner, greener, and respectful of all. We owe our success to the talent and dedication of our team. They’re the ones who make a difference in our customers’ lives. So we know that it’s important to go the extra mile for our employees. We make sure they have a good work-life balance and we offer many initiatives for health and well-being. YOUR ",,"Banking, Finance & Insurance",Fraud Analyst – Must be proficient in French language,,,1,,N/A,,,Confidential,,Consulting & Strategy,Nairobi,N/A,https://www.brightermonday.co.ke/listings/fraud-analyst-must-be-proficient-in-french-language-2qwjwk,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A," The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 10 years Job Description DEPARTMENT OF LANDS, URBAN, PHYSICAL PLANNING & HOUSING CPSBB 15/06/2020 DEPUTY DIRECTOR SURVEY JG “R” [ POST] Duties and ",,Government,Deputy Director Survey,,,1,,N/A," for appointment For appointment to this post a candidate must have; a) Have minimum of ten (10) years’ relevant experience three (3) of which as Assistant Director Survey, job Group ‘P’ or in relevant and equivalent positions either in the Public Service or Private sector, b) Bachelor degree in any of the following; Land Surveying, Land Management, Cartography, Photogrammetric, geomantic engineering, GIS technology, environmental science or its equivalent will be an added advantage. c) Masters degree in any of the following; Land Surveying, Land Management, Cartography, Photogrammetric, geomantic engineering, GIS technology, environmental science or its equivalent will be an added advantage. d) Full membership of the institution of Surveyors of Kenya(MISK) e) Attended a Strategic Leadership course in a recognized institution and; f) Demonstrated a high degree of administration and professional in management of training Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",,Confidential," for appointment For appointment to this post a candidate must have; a) Have minimum of ten (10) years’ relevant experience three (3) of which as Assistant Director Survey, job Group ‘P’ or in relevant and equivalent positions either in the Public Service or Private sector, b) Bachelor degree in any of the following; Land Surveying, Land Management, Cartography, Photogrammetric, geomantic engineering, GIS technology, environmental science or its equivalent will be an added advantage. c) Masters degree in any of the following; Land Surveying, Land Management, Cartography, Photogrammetric, geomantic engineering, GIS technology, environmental science or its equivalent will be an added advantage. d) Full membership of the institution of Surveyors of Kenya(MISK) e) Attended a Strategic Leadership course in a recognized institution and; f) Demonstrated a high degree of administration and professional in management of training Terms of Service: - 5 years contract How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",Engineering & Technology,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/deputy-director-survey-6kvv84,https://www.brightermonday.co.ke,N/A
1,Batun & Associates,N/A,Kenya,N/A," The Inventory Analyst, monitor and control is responsible for planning and managing inventory positioning between procurement, storage distribution Minimum Qualification: Masters Experience Level: Management level Experience Length: 3 years Job Description Title: Inventory Analyst, Monitor and Control job location: somaliland hargiesa Job purpose The Inventory Analyst, monitor and control is responsible for planning and managing inventory positioning between procurement, storage and distribution locations. Provides direction to expedite products to optimize order fulfilment, allocate and prioritize inventory between competing demands, work with all levels of the organization to ensure balanced and equitable distribution of products across the organization. Additionally Inventory Analyst will monitor and control all various of inventories in terms of their accuracy in quantity, quality, descriptions per Company standards. Objectives of the job • To perform and plan product process from procurement stage till distribution locations to avoid products become out of stock and to ensure products reach the distribution locations on time and correct quantity is received. • Put in place internal control mechanisms to safeguard company inventory and other assets so that risk of theft and misuse will mitigate. • Monitor the inventory movements are as per Company policies and that internal controls as well as policies related to inventory is adhered. If no inventory policies are available must create one based on company operations. Education • Degree in an analytical related field or equivalent experience • A Master’s degree will be an added advantage Experience Three years’ professional experience in the Inventory management Skills and Competency Mix Requirements • Strong analytical skills, including both data processing and problem solving skills • Ability to communicate efficiently with project participants at all levels within the team and across functional and organizational boundaries • Strong organizational and time management skills • Independent starter with ability to manage multiple tasks concurrently • Experience with planning and control systems • Prior experience in distribution and manufacturing environment • Must have flexibility in reacting to new situations, changing priorities, and adaptability for working in a deadline driven environment • Strong knowledge in Excel • Knowledge in Microsoft Dynamics ERP will be an added advantage ",,"Retail, Fashion & FMCG","Inventory Analyst, Monitor and Control - Somaliland",,,1,,N/A," are properly aligned with receiving schedules • Develop inventory and fulfilment modelling to ensure Somaliland and regional distribution methodologies are continually reviewed and optimized • Ensure daily scheduled cycle counts are performed • Maintains clear, concise, and detailed records of all counting activities • Researching inventory discrepancies and making necessary corrections • Ensures on-going accuracy of inventory system data integrity through comparison report • Prepare, submit and monitor daily, monthly and annually inventory accuracy report to head of warehousing/distribution • Prepare, submit and monitor ABC cycle count attainment report • Prepare Inventory reconciliations report and present to head of warehouse/distribution • Coordinate and Integrate efforts across operational departments to enhance inventory accuracy • Prepare all annually and semi-annually inventory reports for corporate accounting • Assure departmental compliance with all established ABC policies • Serve as lead and point of contact for inventory process audits • Regularly training site staff in proper inventory control techniques and practices including changes • Facilitate procurement / inventory meetings, and weekly sales meetings and inventory meetings; • Perform all other duties as assigned. Deliverables The inventory analyst, Monitoring and Control will be responsible for the production of the following deliverables. • Risk mitigation strategies report • Annual Report on how many products become obsolete, expired out of stock during the year • Training Plans for all on site staff in the Company, including training programme for coordination of departmental staff • Up-to-date inventory files • Policy booklet for all staff handling inventory to understand and guide them • Report/minutes of weekly meeting between inventory/distribution department, sales department and procurement department • Weekly report on stocks that went below reorder level • Quarterly Progress reports of the Unit Share Job Post",,Confidential," are properly aligned with receiving schedules • Develop inventory and fulfilment modelling to ensure Somaliland and regional distribution methodologies are continually reviewed and optimized • Ensure daily scheduled cycle counts are performed • Maintains clear, concise, and detailed records of all counting activities • Researching inventory discrepancies and making necessary corrections • Ensures on-going accuracy of inventory system data integrity through comparison report • Prepare, submit and monitor daily, monthly and annually inventory accuracy report to head of warehousing/distribution • Prepare, submit and monitor ABC cycle count attainment report • Prepare Inventory reconciliations report and present to head of warehouse/distribution • Coordinate and Integrate efforts across operational departments to enhance inventory accuracy • Prepare all annually and semi-annually inventory reports for corporate accounting • Assure departmental compliance with all established ABC policies • Serve as lead and point of contact for inventory process audits • Regularly training site staff in proper inventory control techniques and practices including changes • Facilitate procurement / inventory meetings, and weekly sales meetings and inventory meetings; • Perform all other duties as assigned. Deliverables The inventory analyst, Monitoring and Control will be responsible for the production of the following deliverables. • Risk mitigation strategies report • Annual Report on how many products become obsolete, expired out of stock during the year • Training Plans for all on site staff in the Company, including training programme for coordination of departmental staff • Up-to-date inventory files • Policy booklet for all staff handling inventory to understand and guide them • Report/minutes of weekly meeting between inventory/distribution department, sales department and procurement department • Weekly report on stocks that went below reorder level • Quarterly Progress reports of the Unit Share Job Post",Trades & Services,Outside Kenya,N/A,https://www.brightermonday.co.ke/listings/inventory-analyst-monitor-and-control-99n8pw,https://www.brightermonday.co.ke,N/A
1,Workforce Three Sixty (360) Limited,N/A,Kenya,N/A," The ideal candidate will expand the company's brand presence by finding the target audience and sharing the marketing content. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 2 years Job Description Digital Marketing Support Agent Vacancy details TOPFX is an EU Investment Firm, specializing in Prime Brokerage Services that has appointed Top Earners Market as its exclusive and preferred working partner in Africa . We are looking for a Digital Marketing Specialist to join our team and report directly to Top Earners Market , working remotely from home in one of the key markets in Africa. The ideal candidate will expand the company's brand presence by finding the target audience and sharing the marketing content. You will create and implement the marketing strategy using both offline and online methods to gain new customers. The ideal candidate is both a self-motivated individual and a positive team player. ",,"Banking, Finance & Insurance",Digital Marketing Support Agent,,,1,,N/A,,,Confidential,,Marketing & Communications,Nairobi,N/A,https://www.brightermonday.co.ke/listings/digital-marketing-support-agent-p6j69m,https://www.brightermonday.co.ke,N/A
1,Omaar Marketplace,N/A,Kenya,N/A, We are searching for a highly creative Digital Marketing Lead for our marketing division. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 2 years Job Description ,,"Retail, Fashion & FMCG",Digital Marketing Lead,,,1,s At least 2 years ,N/A,,,Confidential,,Marketing & Communications,Nairobi,N/A,https://www.brightermonday.co.ke/listings/digital-marketing-lead-859kvx,https://www.brightermonday.co.ke,N/A
